user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100005835,1/20/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100005836,1/20/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100005837,1/20/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100005838,1/20/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100005839,1/20/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100005840,1/21/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100005841,1/21/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100005842,1/21/18,Push,personalization,FALSE,English,English,24-30 years,,,,
a100005843,1/26/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100005844,1/26/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100005845,1/27/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100005846,1/27/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100005847,1/27/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100005982,1/15/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100005983,1/15/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100005984,1/16/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100005985,1/16/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100005986,1/16/18,Push,personalization,FALSE,English,English,55+ years,,,,
a100005987,1/16/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100005988,1/16/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100005989,1/16/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100005990,1/16/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100005991,1/17/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100005992,1/17/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100005993,1/17/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100005994,1/17/18,Push,personalization,FALSE,English,English,0-18 years,,,,
a100005995,1/17/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100005996,1/17/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100005997,1/17/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100005998,1/18/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100005999,1/18/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100006000,1/18/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100006001,1/18/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100006002,1/18/18,Push,personalization,FALSE,English,English,19-24 years,,,,
a100006003,1/18/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100006004,1/18/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100006005,1/19/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100006006,1/19/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100006007,1/19/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100006008,1/19/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100006009,1/19/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100006010,1/19/18,Push,personalization,FALSE,English,English,24-30 years,,,,
a100006011,1/19/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100006012,1/20/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100006013,1/20/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100006014,1/20/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100006015,1/20/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100006016,1/20/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100006017,1/20/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100006018,1/20/18,Push,personalization,FALSE,English,English,30-36 years,,,,
a100006019,1/21/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100006020,1/21/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100006021,1/21/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100006022,1/26/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100006023,1/26/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100006024,1/27/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100006025,1/27/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100006026,1/27/18,Push,personalization,FALSE,English,English,36-45 years,,,,
a100006027,1/27/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100006028,1/27/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100006029,1/27/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100006030,1/27/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100006031,1/28/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100006032,1/28/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100006033,1/28/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100006034,1/28/18,Push,personalization,FALSE,English,English,45-55 years,,,,
a100006035,1/28/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100006036,1/28/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100006037,1/28/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100006038,1/29/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100006039,1/29/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100006040,1/29/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100006041,1/29/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100006042,1/29/18,Push,personalization,FALSE,English,English,55+ years,,,,
a100006043,1/29/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100006044,1/29/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100006045,1/30/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100006046,1/30/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100006047,1/30/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100006048,1/30/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100006049,1/30/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100006050,1/30/18,Push,personalization,FALSE,English,English,0-18 years,,,,
a100006051,1/30/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100006052,1/31/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100006053,1/31/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100006054,1/31/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100006055,1/31/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100006056,1/31/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100006057,1/31/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100006058,1/31/18,Push,personalization,FALSE,English,English,19-24 years,,,,
a100006059,1/1/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100006060,1/1/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100006061,1/1/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100006062,1/1/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100006063,1/1/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100006064,1/1/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100006065,1/1/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100006066,1/2/18,Push,personalization,FALSE,English,English,24-30 years,,,,
a100006067,1/2/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100006068,1/2/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100006069,1/2/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100006070,1/2/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100006071,1/2/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100006072,1/2/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100006073,1/3/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100006074,1/3/18,Push,personalization,FALSE,English,English,30-36 years,,,,
a100006075,1/3/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100006076,1/3/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100006077,1/3/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100006078,1/3/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100006079,1/3/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100006080,1/4/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100006081,1/4/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100006082,1/4/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100006083,1/4/18,Push,personalization,FALSE,English,English,45-55 years,,,,
a100006084,1/4/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100006085,1/4/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100006086,1/4/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100006087,1/5/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100006088,1/5/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100006089,1/5/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100006090,1/5/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100006091,1/5/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100006092,1/5/18,Push,personalization,FALSE,English,English,0-18 years,,,,
a100006093,1/5/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100006094,1/6/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100006095,1/6/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100006096,1/6/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100006097,1/6/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100006098,1/6/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100006099,1/6/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100006100,1/6/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100006101,1/7/18,Push,personalization,FALSE,English,English,24-30 years,,,,
a100006102,1/7/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100006103,1/7/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100006104,1/7/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100006105,1/7/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100006106,1/7/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100006107,1/8/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100006108,1/8/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100006109,1/8/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100006110,1/8/18,Push,personalization,FALSE,English,English,36-45 years,,,,
a100006111,1/8/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100006112,1/8/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100006113,1/8/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100006114,1/9/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100006115,1/9/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100006116,1/9/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100006117,1/9/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100006118,1/9/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100006119,1/9/18,Push,personalization,FALSE,English,English,55+ years,,,,
a100006120,1/9/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100006121,1/10/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100006122,1/10/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100006123,1/10/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100006124,1/10/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100006125,1/10/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100006126,1/10/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100006127,1/10/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100006128,1/11/18,Push,personalization,FALSE,English,English,19-24 years,,,,
a100006129,1/11/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100006130,1/11/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100006131,1/11/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100006132,1/11/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100006133,1/11/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100006134,1/11/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100006135,1/12/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100006136,1/12/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100006137,1/12/18,Push,personalization,FALSE,English,English,30-36 years,,,,
a100006138,1/12/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100006139,1/12/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100006140,1/12/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100006141,1/12/18,Push,personalization,FALSE,English,English,0-18 years,,,,
a100006142,1/13/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100006143,1/13/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100006144,1/13/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100006145,1/13/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100006146,1/13/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100006147,1/13/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100006148,1/13/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100006149,1/14/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100006150,1/14/18,Push,personalization,FALSE,English,English,24-30 years,,,,
a100006151,1/14/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100006152,1/14/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100006153,1/14/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100006154,1/14/18,Push,personalization,FALSE,English,English,55+ years,,,,
